force,torque,pow,rpm,vel,uts,fpr
7345.6611,14.329,2.475791,999.2732,103.34,235.4119,0.103415162
4974.7607,6.675,2.464612,2547.4265,89.092,193.8919,0.034973335
5659.8931,16.91,2.456391,599.0412,38.338,210.0918,0.063998937
4381.4375,6.052,2.464283,2556.0222,58.021,188.5268,0.022699725
3561.1321,8.455,2.47612,1377.338,57.335,192.8959,0.0416274
3908.0349,6.764,2.465927,1768.8398,43.945,190.3269,0.024843968
3634.6995,9.434,2.474476,997.9824,60.539,221.5021,0.06066139
7110.3052,9.968,2.46494,1368.2096,100.365,233.2595,0.073354989
5359.6431,11.214,2.469544,996.3928,44.46,225.5982,0.044620957
2918.7642,7.031,2.307436,999.974,50.926,224.5843,0.050927324
5013.9365,11.214,2.475134,1000.2068,42.686,225.5982,0.042677174
4162.8286,8.455,2.468557,1379.0906,42.229,191.0587,0.030620903
4887.7358,7.476,2.463296,1764.7321,48.637,195.139,0.027560557
4213.3691,7.832,2.474476,1390.239,38.567,191.0587,0.027741273
5054.0098,11.125,2.473819,995.7362,36.278,225.5982,0.036433344
6405.1357,17.266,2.458693,600.2293,51.727,214.6092,0.086178732
3907.1377,6.942,2.464283,2160.0083,77.991,207.3997,0.036106806
3199.875,6.052,2.473819,2551.8174,40.34,178.4046,0.015808341
3163.3904,6.052,2.463296,2164.2617,61.054,194.1913,0.028210082
6064.2144,17.889,2.477436,599.7862,49.953,214.6092,0.083284677
5795.3652,18.423,2.467571,599.3892,48.637,214.6092,0.081144272
4772.002,10.502,2.465598,998.6794,44.002,225.5982,0.044060186
3882.9146,6.853,2.468229,2162.9348,57.335,194.1913,0.026507965
4571.9351,6.319,2.469544,2546.0476,61.455,188.5268,0.024137412
5518.4409,8.544,2.466913,2535.209,201.187,225.6616,0.079357165
3339.8323,6.141,2.468886,2557.2429,52.071,186.0936,0.020362164
4116.7749,7.921,2.475463,1382.3616,38.338,191.0587,0.027733699
1788.041,4.806,2.46494,1777.9969,49.553,195.139,0.027870127
563.7139,3.827,2.46231,2170.5425,80.852,207.3997,0.037249674
5694.5835,17.533,2.478093,599.8058,49.438,214.6092,0.082423344
4760.3389,7.832,2.460337,1766.4098,62.141,197.9676,0.035179266
5167.9497,6.764,2.466913,2558.6892,101.051,210.8388,0.039493269
4008.8162,7.654,2.4679,2155.6865,46.749,171.4773,0.021686363
3656.8296,7.832,2.475463,1386.6284,62.485,192.8959,0.045062542
5821.0835,17.533,2.436991,599.4792,42.171,210.0918,0.07034606
3679.5576,6.319,2.467571,2553.2688,50.125,186.0936,0.019631697
4557.2812,6.497,2.47053,2547.4678,47.836,186.0936,0.018777862
3763.8909,6.764,2.46231,1767.3105,43.316,190.3269,0.024509558
4824.3364,7.209,2.467242,2154.9746,75.932,207.3997,0.035235682
6007.394,7.387,2.469215,2548.9653,202.446,225.6616,0.079422815
5350.3726,6.942,2.465927,2540.0337,82.397,193.8919,0.032439333
4437.3604,7.387,2.466913,1766.764,58.651,197.9676,0.03319685
6771.4771,12.905,2.470202,999.0154,104.027,235.4119,0.104129526
4393.9976,7.654,2.463296,1763.2028,62.542,197.9676,0.035470679
3494.1443,6.675,2.458693,1769.7574,40.226,190.3269,0.022729669
4597.3545,8.633,2.47349,1371.4611,37.937,191.0587,0.02766174
1255.725,4.094,2.08088,2566.9636,40.111,178.4046,0.015625855
4223.2378,6.942,2.460008,1769.3204,40.455,190.3269,0.022864711
4299.4966,6.942,2.470859,2158.6235,63.343,194.1913,0.029344163
5992.1426,16.465,2.393258,599.3852,37.022,210.0918,0.061766624
4944.2573,6.942,2.458035,2158.6021,145.168,190,0.067250931
5984.3667,7.565,2.465598,2149.2515,147.858,190,0.068795113
3971.4343,7.12,2.455733,1764.9094,59.738,197.9676,0.03384763
2893.3447,5.696,2.463296,2165.2754,43.488,185.7625,0.020084281
3634.9985,5.963,2.461323,2552.8347,37.365,178.4046,0.01463667
5376.3901,7.743,2.463954,1762.0458,79.079,205.0572,0.044879083
4058.7583,8.633,2.476778,1380.7338,64.945,192.8959,0.047036583
3768.9749,8.01,2.469544,1380.6215,45.948,199.8093,0.033280664
3886.5032,6.853,2.453432,1766.1204,42.458,190.3269,0.024040264
4055.7676,9.078,2.47349,1382.321,42.744,191.0587,0.030921906
4938.5752,6.675,2.465927,2546.6509,83.027,193.8919,0.032602427
3550.9644,6.319,2.463625,2552.9946,62.656,188.5268,0.024542159
3882.9143,6.408,2.4679,2547.1216,33.989,178.4046,0.013344082
4250.4521,6.408,2.466256,2549.3835,80.28,193.8919,0.031489966
5312.0937,11.303,2.471188,996.8004,45.032,225.5982,0.045176547
3936.4451,6.052,2.478751,2559.6494,46.52,186.0936,0.018174364
2011.1353,8.099,1.989469,600.8141,149.116,150.709,0.248189914
5609.9512,7.387,2.464612,2545.3809,143.223,226.2221,0.056267807
2905.905,11.748,2.159797,599.4142,145.283,150.709,0.242374972
3985.49,9.256,2.47612,1370.7867,55.962,192.8959,0.040824732
5207.126,7.654,2.460995,1764.557,58.079,197.9676,0.03291421
4276.4692,6.319,2.471188,2545.1353,59.738,188.5268,0.023471444
3239.3501,5.963,2.468886,2555.4001,34.389,178.4046,0.013457384
1559.5638,4.895,2.46494,1774.22,36.278,190.3269,0.020447295
7176.396,9.701,2.465598,1371.4467,104.37,233.2595,0.076102119
6165.8931,7.031,2.465598,2540.1787,144.939,226.2221,0.057058584
6713.7598,7.298,2.469215,2546.6655,149.403,226.2221,0.058666126
6129.1094,13.083,2.470859,993.339,77.19,229.4368,0.07770761
3034.4983,6.052,2.457378,2163.7417,38.853,185.7625,0.017956395
4097.3359,8.277,2.475134,1373.792,45.376,199.8093,0.033029745
5449.3594,8.188,2.464612,1759.816,75.874,205.0572,0.043114735
4505.8437,9.078,2.508673,1368.11,57.049,192.8959,0.041699132
4674.2114,10.947,2.471188,995.7546,35.534,225.5982,0.035685499
3660.4182,7.832,2.473161,1373.1852,56.934,192.8959,0.041461268
4818.6543,8.099,2.461323,1761.224,193.119,241.6836,0.109650448
7122.8657,10.057,2.463954,1369.2892,101.795,233.2595,0.07434149
5573.7656,8.188,2.463954,1761.766,102.138,208.2467,0.057974782
7067.8398,19.046,2.478422,599.365,84.343,221.075,0.140720596
5018.4224,8.633,2.458364,1760.0035,58.994,197.9676,0.033519252
5345.5874,10.769,2.474805,998.4118,45.719,224.5843,0.045791726
4233.4058,7.565,2.462967,1761.5322,53.387,195.139,0.030307138
3325.4775,7.476,2.474805,999.8178,43.03,225.5982,0.043037841
5355.4561,17.088,2.47349,600.1831,44.861,214.6092,0.074745523
2346.9729,5.073,2.466584,2166.3611,44.975,171.4773,0.02076062
5616.5308,12.193,2.45672,998.1358,57.392,221.5021,0.05749919
5118.606,10.947,2.473819,998.8164,34.332,225.5982,0.034372684
6130.604,17.711,2.471188,600.0134,46.463,214.6092,0.077436604
4452.313,7.743,2.460337,1757.255,47.264,195.139,0.026896495
4824.9346,11.57,2.472832,999.4882,37.537,225.5982,0.037556221
4082.3835,7.298,2.460008,1766.7961,47.035,195.139,0.026621634
4827.9248,11.036,2.472174,998.9448,43.488,225.5982,0.043533937
4979.8447,6.675,2.464283,2548.2344,83.828,193.8919,0.032896503
4993.8999,8.722,2.465269,1761.2344,201.015,241.6836,0.114133019
4043.8054,6.853,2.465598,1766.252,42.973,190.3269,0.02433005
4676.3047,7.387,2.460337,1767.2042,60.711,197.9676,0.034354264
3566.2161,6.23,2.610607,2163.3726,58.365,194.1913,0.026978709
5263.647,17.533,2.390956,599.7154,49.782,214.6092,0.083009374
4956.8174,11.748,2.471846,997.2932,47.55,224.5843,0.047679058
7167.4248,13.439,2.471188,991.958,147.743,244.8175,0.148940782
3674.1746,6.319,2.462639,2164.2046,48.637,171.4773,0.022473384
3994.4617,8.366,2.473819,1371.806,38.967,191.0587,0.02840562
4143.0913,7.031,2.469873,2154.1482,61.741,194.1913,0.028661445
4145.1846,8.366,2.471517,1384.3218,77.82,188.4414,0.056215253
4742.6948,9.078,2.463954,1759.4681,50.812,195.139,0.028879182
4586.5884,7.654,2.466584,1763.7556,78.621,205.0572,0.044575904
3006.686,5.518,2.472174,2565.7659,45.49,186.0936,0.017729599
7145.8931,9.968,2.467571,1363.0784,100.422,233.2595,0.073672945
6205.9663,12.905,2.472503,997.2572,79.079,229.4368,0.079296494
3651.4465,14.596,2.469215,599.0759,96.76,228.1527,0.161515427
3019.5454,11.392,2.157495,600.5461,153.179,150.709,0.255066181
1544.9102,6.052,2.472174,998.1506,51.041,224.5843,0.05113557
5208.0229,11.392,2.470859,999.1896,44.861,224.5843,0.044897385
4216.3594,5.963,2.470202,2555.688,50.011,186.0936,0.019568508
3582.3652,6.319,2.4679,2162.7258,79.079,207.3997,0.036564506
2931.9226,5.607,2.472174,2557.8662,40.398,178.4046,0.015793633
4747.4795,7.743,2.464612,1765.2412,99.678,208.2467,0.056467071
5681.7241,15.308,2.298887,599.5818,61.169,215.4662,0.102019441
4571.6357,6.853,2.468886,2547.4309,79.193,193.8919,0.031087399
3340.4304,6.052,2.463954,2160.7019,42.229,185.7625,0.019544112
7175.7983,9.79,2.466256,1369.8042,99.907,233.2595,0.072935241
4229.8169,8.188,2.47053,1380.167,46.062,199.8093,0.033374222
3178.6421,5.696,2.471188,2561.824,53.902,186.0936,0.021040477
3271.0498,6.141,2.46494,2168.2695,45.204,185.7625,0.020847962
4532.4595,8.811,2.470859,1378.74,60.368,192.8959,0.043784905
4298.3003,6.586,2.469215,2158.3525,77.648,207.3997,0.035975588
6515.7861,19.135,2.477436,599.6591,78.792,221.075,0.131394654
4438.2578,6.23,2.462639,2545.8892,60.711,188.5268,0.023846678
5163.4639,11.036,2.475791,997.2692,43.545,224.5843,0.043664238
5724.4893,7.832,2.465269,1761.1066,77.591,205.0572,0.044058094
4049.7864,15.486,2.389641,600.3261,200.329,146.2,0.333700301
6944.0312,13.083,2.469215,997.612,105.801,235.4119,0.106054258
6619.2588,19.491,2.480724,599.4835,80.395,221.075,0.134107111
6127.3149,9.167,2.466584,1376.8022,102.825,233.2595,0.074683931
5948.1816,17.177,2.42614,599.7864,38.395,210.0918,0.064014456
4679.5942,11.748,2.471846,997.9964,53.215,224.5843,0.053321836
4077.5986,7.921,2.46494,1373.072,54.645,199.8093,0.039797622
3470.22,16.02,2.450472,599.5881,101.109,228.1527,0.168630765
7376.4634,8.188,2.455076,2148.6169,196.609,190.0223,0.091504912
5157.7817,14.151,2.47349,992.9216,58.88,221.5021,0.059299747
6333.3633,17.978,2.477107,600.4967,50.297,214.6092,0.083758995
4090.4578,7.832,2.463954,1765.6146,53.101,195.139,0.03007508
4640.7173,6.853,2.467242,2544.6741,151.806,226.2221,0.059656362
5874.3154,17.177,2.471846,600.0461,38.109,210.0918,0.06351012
3386.4849,5.963,2.469544,2554.9021,41.542,178.4046,0.016259723
5402.4082,12.015,2.454089,998.9256,58.937,221.5021,0.05900039
3948.7063,8.722,2.472832,1384.5594,44.746,191.0587,0.032317862
7101.6328,10.235,2.463954,1364.0652,96.416,233.2595,0.070682838
4015.6943,8.099,2.470859,1382.8668,95.329,233.2595,0.068935779
2455.2305,9.612,2.019062,599.5548,148.659,150.709,0.247948978
7079.2041,10.769,2.466913,1362.9756,197.468,241.6836,0.14488007
6405.4346,17.444,2.43436,599.0659,48.523,214.6092,0.080997767
6551.373,19.046,2.483683,600.7058,81.596,221.075,0.135833548
4207.9858,8.366,2.471846,1376.0774,43.888,199.8093,0.031893555
5764.8613,10.324,2.466584,1362.7902,204.391,241.6836,0.149979799
5640.7534,12.46,2.472503,997.547,58.765,221.5021,0.058909505
4996.5913,7.298,2.458693,2158.2729,96.531,211.9429,0.04472604
3164.2876,5.518,2.473161,2570.217,50.239,186.0936,0.019546599
6292.6919,18.334,2.477107,599.2323,51.842,214.6092,0.086514028
3898.4651,7.12,2.460337,1766.0168,46.463,195.139,0.026309489
7251.1597,7.743,2.466913,2542.123,145.855,226.2221,0.057375273
6885.1172,19.313,2.480066,599.4081,84.057,221.075,0.14023334
7107.0161,9.968,2.469215,1371.6664,103.168,233.2595,0.075213623
6153.3325,7.298,2.463625,2157.6428,193.863,190.0223,0.089849441
5338.709,13.617,2.481053,997.7676,75.874,229.4368,0.07604376
3789.6094,6.052,2.474476,2560.8784,35.82,178.4046,0.013987388
4173.894,7.031,1.729045,1767.8688,41.885,190.3269,0.023692369
4322.5239,6.675,2.463625,2163.5405,79.021,207.3997,0.036523929
3198.9778,12.015,2.209119,599.659,151.92,150.709,0.253343984
5329.7378,7.832,2.461981,1757.004,101.624,208.2467,0.057839367
3006.387,5.963,2.471188,1772.4612,56.992,197.9676,0.032154159
5590.5127,12.549,2.459679,996.4428,56.591,221.5021,0.056793024
6871.6602,18.957,2.478751,600.0459,81.539,221.075,0.135887938
4365.5874,16.465,2.471188,599.7188,101.395,228.1527,0.169070905
6423.9766,7.654,2.461981,2156.9783,152.721,190,0.070803216
4744.7881,10.413,2.468886,996.7474,197.468,249.3077,0.19811238
5205.0322,8.188,2.46231,1763.6816,80.338,205.0572,0.045551306
5045.3374,10.769,2.47908,997.309,34.733,225.5982,0.034826719
3872.4475,7.298,2.471188,1762.3612,45.605,195.139,0.025877215
4815.9629,10.235,2.47349,999.5472,44.689,225.5982,0.044709244
4537.2446,7.387,2.459022,1761.7484,53.043,195.139,0.030108158
3234.8645,16.554,2.480066,600.2642,100.88,228.1527,0.168059331
3464.2388,6.23,2.4679,2552.251,51.498,186.0936,0.020177483
3862.5789,7.654,2.470859,1374.9326,51.67,199.8093,0.037580024
5864.7451,17.622,2.481381,599.6081,49.61,214.6092,0.082737375
6162.603,16.91,2.41496,598.8945,57.678,215.4662,0.096307446
4761.2358,7.298,2.461652,1769.821,58.479,197.9676,0.033042325
5048.627,11.036,2.473161,998.7436,44.002,225.5982,0.044057354
5965.8257,13.083,2.473819,999.0274,77.763,229.4368,0.077838706
3669.689,6.052,2.465927,2162.0352,82.34,207.3997,0.038084486
3835.3647,8.277,2.47053,1379.4668,40.283,191.0587,0.029201863
3463.0425,6.319,2.468886,2170.1729,53.387,171.4773,0.024600344
5059.9912,9.434,2.471846,1373.9324,77.763,188.4414,0.056598854
3154.7178,5.696,2.472503,2561.9517,51.784,186.0936,0.020212715
4513.9185,6.497,2.46494,2550.0962,80.28,193.8919,0.031481165
1773.0883,4.361,2.466256,2185.9104,62.542,194.1913,0.02861142
4250.7505,6.764,2.46231,2548.3657,99.678,210.8388,0.03911448
6335.1572,7.565,2.461981,2157.2209,151.691,190,0.070317787
3681.3521,6.141,2.463296,2547.2825,41.084,178.4046,0.016128561
4989.7134,9.078,2.476449,1370.2544,73.185,188.4414,0.05340979
6495.4502,18.245,2.47612,600.0281,53.787,214.6092,0.089640802
6043.5796,17.978,2.469544,599.1604,49.953,214.6092,0.083371665
6792.4111,10.858,2.463954,1364.0712,198.212,241.6836,0.14530913
3771.0681,6.764,2.466256,2150.0222,47.836,171.4773,0.022249073
4797.1226,9.345,2.47908,1375.8879,48.637,199.8093,0.035349537
5936.5181,8.633,1.548194,1758.8058,148.773,218.3649,0.084587508
5430.2197,8.277,2.474147,1761.9628,200.558,241.6836,0.113826467
3432.8379,15.397,2.369254,600.0802,97.733,228.1527,0.162866564
5254.6753,7.476,2.46231,1762.3284,62.199,197.9676,0.035293649
4105.1113,6.497,2.466256,1765.3798,40.283,190.3269,0.022818319
5081.2236,7.654,2.466913,2539.9951,61.397,188.5268,0.024172094
5027.6934,7.476,2.464283,1765.8782,96.931,208.2467,0.054891102
5646.436,16.643,2.450144,600.258,40.398,210.0918,0.067301061
4052.478,8.188,2.472832,1374.27,40.169,191.0587,0.029229336
4369.1763,9.345,2.473819,1370.729,60.768,192.8959,0.044332614
3375.7187,6.319,2.471188,2553.1333,38.681,178.4046,0.015150404
3469.6218,6.052,2.465927,2560.7405,39.711,178.4046,0.015507624
5700.2656,15.397,2.469215,1000.6498,151.634,244.8175,0.151535532
3772.5635,6.942,2.469873,2541.5022,39.94,178.4046,0.015715115
6295.6816,19.313,2.479408,600.6062,63.114,215.4662,0.10508383
3477.9951,6.319,2.466913,2553.2258,59.967,188.5268,0.023486759
5819.5879,13.083,2.47053,990.9598,78.449,229.4368,0.079164664
4728.9385,6.942,2.468229,2546.9885,92.983,210.8388,0.036507036
2767.7419,10.769,2.167031,599.513,150.719,150.709,0.251402388
5576.7563,6.853,2.472174,2547.2939,146.541,226.2221,0.057528109
2851.4771,6.23,2.469873,2548.8386,36.964,178.4046,0.014502291
5119.2041,11.125,2.472832,998.7456,45.891,225.5982,0.045948638
3909.5303,6.319,2.460337,2556.4705,60.654,188.5268,0.02372568
3647.26,6.23,2.466584,2162.0549,55.962,171.4773,0.025883709
5858.166,7.743,2.462967,2150.6387,104.313,211.9429,0.048503266
4975.6577,11.036,2.47053,998.293,43.144,225.5982,0.043217773
5207.126,7.832,2.457706,1763.0298,82.798,205.0572,0.046963472
5188.8838,9.701,2.475463,1377.3794,82.741,188.4414,0.060071321
5135.6519,7.209,2.469544,2151.9404,97.332,211.9429,0.045229877
4385.9233,8.722,2.474147,1378.2108,59.795,192.8959,0.043385961
1421.6998,4.628,2.4679,1776.4132,37.136,190.3269,0.020905046
5109.6343,11.303,2.470859,997.1646,42.629,225.5982,0.042750214
4070.1221,7.921,2.474805,1386.9108,49.438,199.8093,0.035646128
5424.2383,12.104,2.476449,999.3974,57.735,221.5021,0.057769812
5749.9087,8.455,2.463625,1762.223,197.41,241.6836,0.11202328
3601.2056,6.23,2.464283,2162.3391,50.239,171.4773,0.023233636
4477.1348,6.497,2.469215,2547.1172,58.136,188.5268,0.022824234
5392.2402,11.125,2.473161,1000.618,45.833,224.5843,0.045804693
3679.5576,6.497,2.465269,2156.5979,51.498,171.4773,0.023879278
6188.0229,7.654,2.467571,2158.5122,153.923,190,0.071309766
4632.3437,6.853,2.467242,2546.8276,58.479,188.5268,0.022961507
3876.9333,6.141,2.47053,2551.1692,50.869,186.0936,0.019939485
4673.314,7.476,2.445211,1765.4252,55.447,195.139,0.031407165
4124.251,6.853,2.466256,1764.3868,41.313,190.3269,0.023414934
6258.8984,20.292,2.480066,599.8215,57.163,215.4662,0.095300018
5162.8657,7.565,2.45935,1765.1639,51.155,195.139,0.028980312
4209.7803,6.764,2.462639,2161.8989,61.455,194.1913,0.028426399
278.7154,3.204,2.460666,1782.5358,77.763,205.0572,0.04362493
4243.8726,6.675,2.464283,1767.5511,39.482,190.3269,0.022337119
3302.4504,5.34,2.482697,2548.8862,61.512,188.5268,0.024132894
3073.0762,5.963,2.47053,2552.7112,40.684,178.4046,0.015937565
3752.2278,6.141,2.473819,2558.7573,51.899,186.0936,0.020282893
5226.2651,7.743,2.462639,1761.8868,74.043,205.0572,0.042024834
3856.8967,5.874,2.471846,2552.3279,51.556,186.0936,0.020199599
3794.6936,6.497,2.46231,2543.5659,79.422,193.8919,0.031224668
5444.2749,10.947,2.47908,1001.1472,45.605,224.5843,0.045552742
7698.5444,13.706,2.47612,999.5072,147.629,244.8175,0.147701787
4457.6963,6.675,2.462639,2557.0598,94.414,210.8388,0.036922875
4224.1353,6.853,2.457706,1773.4279,40.569,190.3269,0.022876036
5779.5146,17.889,2.476449,600.1178,39.768,210.0918,0.06626699
3483.0791,6.23,2.467571,2559.2595,38.738,178.4046,0.01513641
3355.084,5.963,2.464612,2169.209,39.711,185.7625,0.018306673
6629.127,9.345,2.465927,1370.3947,151.749,231.327,0.110733791
2092.7771,4.895,2.467571,2166.5586,48.866,171.4773,0.022554663
3958.2759,6.497,2.458364,2162.6309,59.853,194.1913,0.027676013
3907.1379,8.455,2.472503,1382.2678,43.945,191.0587,0.031791958
1011.0987,5.785,2.466584,1399.4822,57.735,192.8959,0.041254544
5527.7114,18.067,2.478093,600.0656,38.681,210.0918,0.064461286
5553.4302,8.01,2.458035,1756.6783,78.621,205.0572,0.044755491
5569.5791,12.104,2.471846,999.0674,59.566,221.5021,0.059621603
5428.1265,14.774,2.276527,599.9552,59.91,215.4662,0.099857456
5618.9233,12.46,2.468229,995.511,58.365,221.5021,0.058628182
4580.9062,7.565,2.46231,1761.354,60.368,197.9676,0.034273633
6170.3784,8.722,2.465598,1756.4185,146.942,218.3649,0.083660016
4455.603,10.057,2.474476,997.6996,50.354,224.5843,0.050470101
5555.8228,12.638,2.475134,997.812,58.708,221.5021,0.058836735
4892.5205,8.455,2.478093,1376.3628,47.779,199.8093,0.034713958
4483.7139,21.182,2.476778,599.0362,46.692,214.6092,0.077945206
6123.7261,19.669,2.480066,599.2164,198.154,146.2,0.330688546
4801.0103,7.565,2.468557,1766.469,61.855,197.9676,0.035016182
5111.1289,9.434,2.47349,1368.2366,78.792,188.4414,0.057586531
6150.3418,13.083,2.472832,997.6622,75.645,229.4368,0.075822257
6095.6152,12.816,2.476449,1000.1204,75.932,229.4368,0.075922859
4440.3511,8.811,2.47349,1376.1188,57.85,192.8959,0.042038522
2411.5686,5.429,2.460008,1772.1674,56.934,197.9676,0.032126762
4069.2251,8.9,2.471846,1001.4926,50.354,224.5843,0.050278954
1614.8887,4.45,2.466256,2560.6619,44.289,178.4046,0.017295919
3681.95,6.141,2.46494,2164.2258,54.703,171.4773,0.025276013
3430.1467,5.963,2.468557,2558.5063,54.531,186.0936,0.021313608
5165.8564,7.476,2.467242,2154.9685,96.76,211.9429,0.044900888
3784.8247,6.942,2.448499,1770.425,37.994,190.3269,0.021460384
3145.1482,5.874,2.467242,2167.6956,58.193,194.1913,0.026845559
3601.5046,6.497,2.462967,2163.1267,102.997,211.9429,0.047614872
6072.5884,17.8,2.45672,599.8427,61.169,215.4662,0.101975068
3670.2871,5.963,2.463954,2556.9192,39.082,178.4046,0.015284801
3718.4346,6.319,2.462639,2552.2273,57.049,188.5268,0.022352633
2758.4712,5.429,2.468557,2558.3276,54.245,186.0936,0.021203305
5905.7153,16.643,2.407068,599.3183,36.163,210.0918,0.060340223
4172.6978,8.544,2.473819,1381.6498,45.319,199.8093,0.032800642
3658.6238,6.675,2.460995,1767.7944,36.907,190.3269,0.020877428
5886.875,15.931,2.387997,599.7661,36.392,210.0918,0.060676987
6653.0518,9.79,2.472174,1368.7274,144.367,231.327,0.105475349
4322.2246,6.408,2.466256,2553.0271,80.338,193.8919,0.031467743
4194.8276,16.999,2.423838,599.7432,201.416,146.2,0.335837072
